,Month,Climate,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday
952,8.0,0.0,-1.8864332559743786,-0.9652253926305323,-0.27162508200634566,0.0,-3.226268732791878e-16,2.0,-0.22515377382487292,12.0,15.0,-0.781070619275972,-0.8552318253076439,0.7214233487115751,-0.3245165735120624,1.424903282680316,1.1904504825391413,7.0,8.0,-1.3780529259424559,-0.8479158754085045,0.0
953,8.0,2.0,-0.8403754746627744,-1.488339778560959,0.5477854292055692,-0.4830068491130179,0.14490384572713808,15.0,0.21366774848531303,12.0,12.0,-0.5583988632028001,0.3786725301505625,1.5675894396557908,0.11862561911635228,0.2344920838104162,0.7784414549428129,7.0,3.0,-1.3317852385562503,-1.3916369873548065,1.0
954,8.0,4.0,-1.0121163044303512,-0.5128021399339467,-0.24947885197359118,-1.169804068513417,0.8350704222100709,6.0,-0.8833860572901518,5.0,6.0,-0.11305535105645613,-0.6308855788606973,1.1973917748676965,-0.02908844509311929,2.4556251743847697,2.661911295383135,1.0,3.0,-0.6223473653011021,-0.4952319109027953,0.0
955,8.0,6.0,-0.1534121555924673,-0.6824608596951666,0.4370542790417969,-0.9056512918209558,0.7624213088960776,5.0,1.1644477134907159,6.0,13.0,1.7796545755655055,1.276057515938349,-0.44205502633672167,-1.0630868945594203,-1.289814939132761,-0.9284530879562235,3.0,3.0,-0.4681217406804178,-0.6568787279679122,1.0
956,2.0,0.0,-0.13779935288632372,0.7596382582751992,-0.27162508200634566,0.0,-3.226268732791878e-16,9.0,0.72562619118053,2.0,3.0,-0.11305535105645613,-0.6308855788606973,0.6156525873435481,-0.8168967875436343,0.42321581046051726,0.572436941144657,7.0,1.0,-0.14424792897698058,0.606905478177546,0.0
957,3.0,0.0,0.7365175986577033,-0.753151992929008,1.6772431608760463,0.0,-3.226268732791878e-16,11.0,1.237584633875747,13.0,11.0,-1.11507825338573,-1.0795780717545904,1.4089332976037503,1.9404324110331683,0.0,-1.6728572664351237e-14,8.0,7.0,0.08709050795404603,-0.9360868665349319,1.0
958,9.0,4.0,0.5023255580655533,-0.4986639132871787,-0.27162508200634566,-0.4301762937745256,-0.981157410639752,13.0,0.0,1.0,0.0,0.6662957951996458,1.3882306391618222,-0.4949404070207351,0.9556719829700245,-0.5784716617592816,-1.2374598586534489,7.0,7.0,0.009977695643703833,-0.6274883975924366,0.0
959,10.0,6.0,0.3930359391225498,-0.17348470041150799,1.2564647902537116,0.0,-3.226268732791878e-16,11.0,-0.8833860572901518,12.0,11.0,-0.11305535105645613,0.042153160480142574,0.03391339981939974,-0.12756448789943367,-0.08488653052054179,0.14571330541990216,7.0,7.0,0.2875838199609359,-0.21602377233577572,1.0
960,6.0,0.0,-1.137018726079498,-0.5834932731677881,-0.27162508200634566,0.0,-3.226268732791878e-16,3.0,-1.9804398630656168,3.0,5.0,-1.5604217655320738,-1.640443687871957,1.5147040589717773,-0.07832646649627648,1.1490762975763325,0.9255875362272122,7.0,7.0,-1.0387565517769501,-0.6127932324046985,0.0
961,1.0,0.0,0.0807798849996829,0.2506620989915406,-0.27162508200634566,0.0,-3.226268732791878e-16,13.0,0.871900031950592,14.0,14.0,1.3343110634191617,1.276057515938349,-1.9228456854890992,-1.6047051299941493,-1.2752977293904417,-1.031455344855293,7.0,7.0,0.009977695643703833,0.2689166788595746,0.0
962,12.0,0.0,-0.9028266854873477,-0.710737312988703,-0.24947885197359118,0.0,-3.226268732791878e-16,12.0,-0.22515377382487292,14.0,11.0,-0.5583988632028001,-0.4065393324137507,-0.6535965490727755,-0.8661348089467915,0.04576835716029865,0.8814437118418992,7.0,7.0,-0.6994601776114444,-0.6862690583433879,0.0
963,2.0,0.0,0.2681335174734032,0.26480032563830913,0.37061558894353347,0.0,-3.226268732791878e-16,8.0,0.06739390771525106,8.0,8.0,1.3343110634191617,0.3786725301505625,0.03391339981939974,-0.3245165735120624,-0.6655749202131807,-0.4870148441030253,3.0,5.0,0.025400258105772493,0.19544085292088514,1.0
964,10.0,2.0,0.0807798849996829,0.1941091924044677,-0.27162508200634566,0.0,-3.226268732791878e-16,6.0,-0.22515377382487292,1.0,3.0,0.10961640501671584,-0.6308855788606973,-0.918023452492843,-0.472230637721534,-0.6510577104708615,-0.6047317091305381,1.0,4.0,0.2567386950367991,0.2395263484840989,0.0
965,5.0,6.0,-0.16902495829861058,-0.1876229270582765,-0.27162508200634566,-0.6943290704669869,0.8350704222100709,13.0,-0.5177014553649969,13.0,10.0,0.5549599171630598,-0.8552318253076439,-0.5478257877047487,-0.6199447019310056,0.060285566902617924,0.20457173793365857,1.0,1.0,-0.39100892837007556,-0.20132860714803763,0.0
966,2.0,6.0,2.6100539233949047,2.5693312690615397,-0.27162508200634566,2.6339959158580246,1.8521580086059715,5.0,0.06739390771525106,5.0,1.0,0.6662957951996458,0.042153160480142574,-2.504584873013248,-1.8508952370099352,-1.02850516377108,-1.002026128598423,1.0,0.0,2.3387846274160387,2.6936189348363255,0.0
967,6.0,2.0,-1.6054028072637982,-1.7711043114963245,-0.27162508200634566,-1.169804068513417,-1.053806523953745,0.0,-1.9804398630656168,4.0,1.0,-0.781070619275972,-1.3039243182015372,1.6204748203398043,1.7434803254205395,2.629831691292535,2.470621389713423,8.0,7.0,-1.7481944250320984,-1.685540291109564,0.0
968,12.0,0.0,-0.30954018265390076,0.22238564569800415,-0.27162508200634566,0.0,-3.226268732791878e-16,7.0,-0.22515377382487292,7.0,8.0,-1.11507825338573,-0.8552318253076439,-0.812252691124816,1.5465282398079108,-1.0139879540287606,-0.94316769608465,7.0,7.0,0.3338515073471413,-0.6715738931556499,0.0
969,1.0,1.0,2.1728954476228917,2.611745949001845,-0.27162508200634566,3.4792848012739013,-1.453376647180706,13.0,2.115227678496119,14.0,11.0,0.10961640501671584,0.15432628370361587,-3.0334386798533823,-1.7031811728004638,-2.2479507821256184,-2.2674824276442447,5.0,7.0,2.6935035640436125,2.5613624481466846,0.0
970,6.0,1.0,-0.40321699889076074,-0.6117697264613251,-0.27162508200634566,-0.5886679597900024,-1.3444029772097168,4.0,-0.8833860572901518,2.0,4.0,-0.11305535105645613,-0.4065393324137507,0.35122568392348064,-0.4229926163183768,2.266901447734636,2.397048349071223,5.0,7.0,-0.6377699277631705,-0.5393174064660091,0.0
971,1.0,0.0,1.5015449312587275,1.7917288034892838,-0.27162508200634566,0.0,-3.226268732791878e-16,15.0,2.4809122804212738,3.0,15.0,-1.5604217655320738,-0.4065393324137507,-0.3362842649686947,-0.3245165735120624,0.0,-1.6728572664351237e-14,7.0,7.0,1.4288534421540002,1.2534927464380128,0.0
972,11.0,4.0,0.2525207147672599,-0.6259079531080931,-0.27162508200634566,0.0,-3.226268732791878e-16,11.0,0.06739390771525106,15.0,11.0,0.3322881610898878,0.042153160480142574,0.40411106460749413,2.383574603661583,-0.6075060812439201,0.16042791354834543,7.0,7.0,0.2567386950367991,-1.2152950051019518,0.0
973,9.0,6.0,-0.5281194205399073,0.5617030852204429,-0.27162508200634566,-0.060362406405079734,1.2709651020940282,15.0,-0.5177014553649969,0.0,15.0,0.3322881610898878,0.8273650230444557,-0.3362842649686947,-0.3245165735120624,1.0039042001531726,0.7048684143006132,0.0,0.0,0.24131613257473045,0.48934415667564285,0.0
974,9.0,6.0,-1.3399851612593614,-0.5410785932274836,-0.27162508200634566,0.0,1.1983159887800354,8.0,-0.6639752961350589,2.0,11.0,-0.11305535105645613,-1.0795780717545904,-0.2833988842846812,-0.7676587661404771,1.7587991067535769,1.8084640239336254,1.0,1.0,-0.3755863659080072,-0.436451250151844,0.0
975,9.0,2.0,-0.49689381512762076,0.16583273911093072,-0.27162508200634566,-0.11319296174357203,-1.053806523953745,3.0,1.8226799969559948,3.0,3.0,0.8889675512728177,0.3786725301505625,-2.0286164468571264,-0.5707066805278483,-0.8252642273786597,-1.723041926891977,7.0,5.0,0.21047100765059368,0.19544085292088514,0.0
976,2.0,0.0,-0.9340522908996344,-1.205575245625593,0.4813467391073058,0.0,-3.226268732791878e-16,7.0,-0.3714276145949349,14.0,7.0,-0.781070619275972,-0.18219308596680406,1.5147040589717773,1.1526240685826532,0.0,-1.6728572664351237e-14,7.0,7.0,-1.3009401136321137,-1.2593805006651655,1.0
977,8.0,2.0,-0.6530218421890542,-0.9228107126902273,-0.27162508200634566,-0.9584818471594481,-2.6520870168615893,12.0,-1.9804398630656168,6.0,8.0,-0.8924064973125581,-1.640443687871957,0.7214233487115751,-0.02908844509311929,1.2506967657725179,1.1168774418969416,7.0,7.0,-1.1004468016252238,-0.7597448842820773,0.0
978,3.0,6.0,0.7052919932454167,0.406182592105992,-0.27162508200634566,-0.21885407242055663,1.3799387720650178,15.0,-0.7371122165200898,5.0,12.0,-0.781070619275972,-0.4065393324137507,-1.764189543437059,0.020149576310037897,-0.6365405007285422,-0.20743728966265307,7.0,7.0,0.7194155688988523,0.40117316554921534,0.0
979,5.0,4.0,0.23690791206111636,-0.753151992929008,-0.27162508200634566,-1.116973513174925,-2.5067887902336032,13.0,0.0,6.0,2.0,-0.781070619275972,-1.4160974414250105,0.8271941100796021,1.9404324110331683,0.48128464942977783,0.42529085986025766,8.0,8.0,-0.15967049143904896,-0.6274883975924366,0.0
980,12.0,6.0,0.5179383607716966,0.406182592105992,-0.27162508200634566,0.0,-3.226268732791878e-16,0.0,-0.22515377382487292,2.0,2.0,-0.11305535105645613,0.3786725301505625,-0.018971980864613748,0.06938759771319508,0.1328716156141978,0.23400095419054515,7.0,7.0,0.7811058187471259,0.40117316554921534,0.0
981,8.0,6.0,-0.543732223246051,-0.34314342017272736,-0.27162508200634566,0.0,-3.226268732791878e-16,7.0,1.018173872720654,10.0,14.0,-0.8924064973125581,-0.6308855788606973,-1.235335736596924,-1.0630868945594203,-0.38974793510918054,-0.6047317091305381,7.0,6.0,-0.2830509911355966,-0.18663344196030004,0.0
982,9.0,2.0,-0.8403754746627744,-1.5590309117948002,0.392761818976288,0.0,-3.226268732791878e-16,14.0,1.1644477134907159,14.0,13.0,2.5590057218216073,0.6030187765975091,0.5098818259755211,1.0049100043731818,-1.7834000703715007,-1.6494688862497773,7.0,6.0,-1.3934754884045242,-1.553283804419923,1.0
983,3.0,6.0,1.2049016798420036,0.3072150055786136,1.765828081007064,0.0,-3.226268732791878e-16,8.0,2.334638439651212,10.0,9.0,3.2270209900411233,0.6030187765975091,1.25027715555171,1.9896704324363255,0.539353488399055,0.8814437118418992,7.0,7.0,0.9507540058298789,0.2542215136718365,1.0
984,4.0,4.0,-0.38760419618461744,-0.6400461797548616,0.17129951864874343,0.0,-3.226268732791878e-16,10.0,0.21366774848531303,10.0,2.0,0.8889675512728177,0.15432628370361587,1.0916210134996696,1.9404324110331683,1.2071451365455765,1.131592050025368,5.0,8.0,-0.17509305390111735,-0.8920013709717184,1.0
985,1.0,1.0,0.45548714994712325,1.014126337917028,-0.27162508200634566,2.8981486925504867,2.070105348547951,10.0,0.579352350410468,9.0,10.0,1.3343110634191617,-0.18219308596680406,-1.2882211172809375,-1.9493712798162497,0.26352650329503824,0.175142521676772,0.0,0.0,0.303006382423004,0.9155039471200412,0.0
986,5.0,1.0,0.20568230664882978,1.1837850576782478,-0.27162508200634566,-0.0075318510665876685,-3.226268732791878e-16,2.0,-0.07887993305481093,2.0,9.0,0.10961640501671584,0.15432628370361587,-1.0766795945448835,3.4985718431213675e-16,-0.1865069987167437,-0.47230023597458204,1.0,7.0,0.7811058187471259,0.0,0.0
987,3.0,1.0,1.9543162097368842,1.1130939244444065,-0.24947885197359118,0.04529870427190463,1.0530177621520496,9.0,0.28680466887034406,10.0,9.0,1.3343110634191617,1.276057515938349,0.08679878050341322,0.3648157261321382,-0.549437242274643,-0.6047317091305381,2.0,1.0,1.7835723787815745,1.2975782420012265,0.0
988,10.0,4.0,0.6116151770085569,-0.5269403665807152,-0.27162508200634566,-0.5886679597900024,-0.7632100706977734,13.0,0.0,15.0,9.0,-0.781070619275972,1.3882306391618222,0.4569964452915076,0.8571959401637101,-1.1156084222249791,-0.8548800473140238,7.0,4.0,0.14878075780231959,-0.4805367457150577,0.0
989,8.0,6.0,-0.09096094476789385,-0.2724522869388859,-0.09445524174431001,-1.2226346238519095,-1.0174819672967488,1.0,-1.1759337388302757,0.0,1.0,-0.5583988632028001,-0.6308855788606973,0.4569964452915076,0.5125297903416098,-0.6220232909862229,-0.6783047497727378,6.0,7.0,-0.22136074128732278,-0.28949959827446514,1.0
990,6.0,6.0,-0.7154730530136276,-0.8238431261628494,-0.20518639190808227,0.0,-3.226268732791878e-16,13.0,0.0,3.0,9.0,-1.5604217655320738,0.0,-0.2833988842846812,3.4985718431213675e-16,0.0,-1.6728572664351237e-14,6.0,7.0,-1.1004468016252238,0.0,0.0
991,8.0,2.0,-0.6530218421890542,-1.3610957387400442,0.03842213845221668,0.0,-3.226268732791878e-16,14.0,-0.22515377382487292,7.0,14.0,1.1116393073459896,0.15432628370361587,0.24545492255545368,0.8079579187605529,-1.2027116806788618,-0.7518777904149375,8.0,8.0,-0.684037615149376,-1.2593805006651655,1.0
992,11.0,1.0,1.8294137880877375,2.8803722552904425,-0.27162508200634566,2.8981486925504867,-3.226268732791878e-16,8.0,2.115227678496119,3.0,6.0,1.1116393073459896,2.285615624949609,-3.192094821905423,-2.3925134724446644,-0.549437242274643,-0.7813070066718241,1.0,0.0,2.539277939422928,3.0756932297175106,0.0
993,2.0,4.0,0.5960023743024134,-0.046240660590593605,-0.27162508200634566,-0.21885407242055663,1.2709651020940282,13.0,0.0,15.0,15.0,-0.8924064973125581,0.3786725301505625,-0.2833988842846812,1.103386047179496,-0.4478167740784411,-0.5900171010020948,3.0,1.0,0.4418094445816203,0.03379403585576822,0.0
994,6.0,1.0,0.3774231364164065,0.5617030852204429,-0.27162508200634566,0.04529870427190463,0.9803686488380569,0.0,0.28680466887034406,9.0,1.0,0.5549599171630598,-0.18219308596680406,-1.552648020701005,-1.4569910657846779,-0.3461963058822227,-0.5900171010020948,5.0,6.0,0.5189222568919625,0.7391619648671868,0.0
995,4.0,4.0,-0.7935370665443444,-0.1876229270582765,-0.27162508200634566,-0.8528207364824636,0.399175742326113,2.0,-0.8833860572901518,0.0,13.0,0.5549599171630598,-1.0795780717545904,0.7214233487115751,-0.3245165735120624,0.7571116345337945,0.6460099817868568,5.0,1.0,-0.5298119905286915,-0.010291459707445017,0.0
996,2.0,6.0,1.0487736527805702,2.003802203190808,-0.27162508200634566,0.4151125916413505,-3.226268732791878e-16,15.0,-1.0296598980602139,12.0,15.0,-0.8924064973125581,-1.0795780717545904,-1.1824503559129105,-0.9153728303499487,0.48128464942977783,0.23400095419054515,7.0,7.0,1.027866818140221,1.7678235280088392,0.0
997,11.0,6.0,0.9238712311314239,-0.01796420729705663,-0.27162508200634566,0.0,-3.226268732791878e-16,4.0,0.21366774848531303,1.0,4.0,0.10961640501671584,1.276057515938349,0.03391339981939974,0.8571959401637101,0.6264567468529375,0.4988639005024574,7.0,1.0,0.580612506740236,0.03379403585576822,0.0
998,6.0,5.0,0.31497192559183307,-0.45624923334687373,-0.02801655164604664,0.0,-3.226268732791878e-16,9.0,2.18836459888115,10.0,10.0,3.004349233967951,3.2951737339608687,1.5675894396557908,0.6602438545510814,1.933005623661375,2.043897753988651,7.0,7.0,-0.12882536651491192,-0.4070609197763683,1.0
999,12.0,4.0,-0.4500554070091906,0.3920443654592235,-0.27162508200634566,-0.6414985151284945,1.815833451948975,10.0,-0.07887993305481093,15.0,7.0,-0.3357271071296281,-0.6308855788606973,-0.018971980864613748,-0.71842074473732,0.04576835716029865,-0.20743728966265307,7.0,2.0,-0.22136074128732278,0.2542215136718365,0.0
1000,3.0,0.0,0.5179383607716966,-0.6259079531080931,-0.27162508200634566,0.0,-3.226268732791878e-16,13.0,1.1644477134907159,6.0,13.0,0.3322881610898878,1.0517112694914024,-0.706481929756789,-0.5214686591246912,-2.0301926359908786,-1.4434643724516214,7.0,7.0,-0.08255767912870703,-0.6421835627801742,0.0
1001,10.0,0.0,0.7521304013638469,0.44859727204629646,-0.27162508200634566,0.0,-3.226268732791878e-16,2.0,-0.7371122165200898,4.0,1.0,-1.3377500094589019,-0.4065393324137507,-0.3362842649686947,-0.5707066805278483,0.0,-1.6728572664351237e-14,7.0,7.0,0.41096431965748353,0.47464899148790474,0.0
1002,6.0,4.0,-1.6522412153822283,-0.8097048995160809,-0.27162508200634566,0.0,-3.226268732791878e-16,14.0,-1.3222075796003379,3.0,15.0,-1.5604217655320738,-1.3039243182015372,0.5098818259755211,-1.0630868945594203,0.728077215049156,0.9255875362272122,7.0,7.0,-1.2392498637838398,-0.6862690583433879,0.0
1003,1.0,1.0,1.4390937204341538,1.1130939244444065,-0.27162508200634566,1.2604014770572265,1.706859781977986,5.0,-0.6639752961350589,0.0,5.0,-0.781070619275972,-0.18219308596680406,-0.3362842649686947,0.31557770472898106,-1.1591600514519205,-1.1786014261396924,2.0,1.0,1.82984006616778,1.2828830768134885,0.0
1004,6.0,2.0,-1.4492747802023649,-0.668322633048398,-0.22733262194083675,0.0,-3.226268732791878e-16,14.0,-1.6878921815254928,7.0,6.0,-0.5583988632028001,-1.4160974414250105,1.3560479169197368,0.26633968332582386,0.0,-1.6728572664351237e-14,7.0,7.0,-1.0850242391631555,-0.5980980672169603,0.0
1005,6.0,1.0,0.2993591228856898,1.155508604384711,-0.27162508200634566,0.8905875896877807,-3.226268732791878e-16,0.0,-0.5177014553649969,9.0,2.0,0.10961640501671584,-0.4065393324137507,-0.6007111683887622,-1.1123249159625774,0.0022167279333573375,-0.2810103303048528,0.0,0.0,0.4572320070436884,1.3122734071889646,0.0
1006,7.0,4.0,-1.2463083450225014,-1.3752339653868124,0.06056836848497116,-0.9056512918209558,-0.21834172084282652,14.0,2.115227678496119,3.0,14.0,0.10961640501671584,3.070827487513922,0.932964871447629,-0.9153728303499487,-1.1736772611942397,-1.2374598586534489,6.0,3.0,-1.2238273013217715,-1.3916369873548065,1.0
1007,9.0,1.0,1.7669625772631643,0.9858498846234914,-0.27162508200634566,0.3622820363028582,0.07225473241314508,9.0,-0.07887993305481093,10.0,9.0,0.8889675512728177,1.276057515938349,-0.07185736154862724,-0.02908844509311929,0.20545766432577764,0.027996440392372594,6.0,1.0,1.5213888169264111,1.106541094560634,0.0
1008,12.0,6.0,-0.32515298536004406,-0.0038259806502886438,-0.27162508200634566,0.0,-3.226268732791878e-16,10.0,0.21366774848531303,10.0,10.0,0.6662957951996458,0.6030187765975091,-0.8651380718088295,-0.27527855210890523,0.36514697149125663,0.528293116759344,7.0,7.0,0.21047100765059368,-0.1425479463970863,0.0
1009,2.0,6.0,1.7357369718508777,2.0179404298375765,-0.27162508200634566,1.6302153644266724,0.21755295904113073,0.0,1.383858474645809,5.0,15.0,1.8909904536020914,0.6030187765975091,-2.4516994923292343,-0.7676587661404771,-1.1591600514519205,-1.3698913318094217,4.0,5.0,2.4313200021884493,1.9735558406371694,0.0
1010,9.0,5.0,-0.9965035017242079,-0.4421110067001053,-0.27162508200634566,0.0,-3.226268732791878e-16,12.0,-0.07887993305481093,15.0,9.0,1.3343110634191617,-0.18219308596680406,-1.2882211172809375,-0.3245165735120624,0.6845255858222147,0.7931560630712562,7.0,7.0,0.025400258105772493,-0.36297542421315454,0.0
1011,1.0,2.0,0.7833560067761335,1.8482817100763567,-0.27162508200634566,0.0,-3.226268732791878e-16,6.0,-0.5177014553649969,9.0,4.0,-0.3357271071296281,-0.6308855788606973,-0.9709088331768565,-1.5554671085909921,-0.27361025717064286,-0.5458732766167818,7.0,7.0,1.1204021929126315,1.8706896843230039,0.0
1012,8.0,0.0,-2.2455277182156754,-1.3328192854465075,-0.27162508200634566,0.0,-3.226268732791878e-16,8.0,-1.3222075796003379,13.0,9.0,-0.8924064973125581,-0.8552318253076439,0.5627672066595346,0.26633968332582386,1.9910744626306522,1.999753929603338,7.0,7.0,-1.701926737645893,-1.2887708310406412,0.0
1013,10.0,0.0,-0.5905706313644808,0.27893855228507713,-0.27162508200634566,0.0,-3.226268732791878e-16,7.0,1.018173872720654,5.0,7.0,2.336333965748435,2.285615624949609,-0.5478257877047487,-1.210800958768892,0.10383719612957575,0.013281832263946037,7.0,7.0,-0.54523455299076,0.29830700923505027,0.0
1014,2.0,0.0,0.4867127553594101,1.056541017857333,-0.27162508200634566,0.0,-3.226268732791878e-16,7.0,2.4809122804212738,2.0,3.0,-1.11507825338573,-0.8552318253076439,0.5627672066595346,2.1866225180489542,-2.0447098457331983,-2.0467633057176458,7.0,8.0,0.580612506740236,-0.7450497190943393,0.0
1015,7.0,0.0,-1.683466820794515,-0.47038745999364223,-0.27162508200634566,0.0,-3.226268732791878e-16,13.0,-1.3222075796003379,3.0,1.0,-1.5604217655320738,-1.8647899343189036,1.6204748203398043,-0.3245165735120624,1.3087656047417948,0.9255875362272122,7.0,7.0,-1.347207801018319,-0.3188899286499408,0.0
1016,9.0,0.0,-1.3399851612593614,-1.3186810587997393,-0.27162508200634566,0.0,-3.226268732791878e-16,14.0,1.237584633875747,6.0,14.0,2.1136622096752635,1.6125768856087688,0.03391339981939974,-0.8168967875436343,-0.1429553694898024,0.11628408916301558,7.0,7.0,-0.9153760520804026,-1.43572248291802,0.0
1017,2.0,6.0,1.2829656933727205,0.9717116579767235,-4.917450898201826e-17,0.0,-3.226268732791878e-16,3.0,-1.0296598980602139,5.0,6.0,-0.5583988632028001,-0.8552318253076439,-0.018971980864613748,0.020149576310037897,0.04576835716029865,0.07214026477770245,7.0,7.0,0.8736411935195367,1.06245559899742,0.0
1018,9.0,6.0,-0.2783145772416139,-0.07451711388413008,-0.27162508200634566,0.0,-3.226268732791878e-16,13.0,0.0,3.0,9.0,-1.5604217655320738,-1.0795780717545904,0.35122568392348064,0.561767811744767,0.0,-1.6728572664351237e-14,2.0,1.0,0.16420332026438825,0.004403705480292554,0.0
1019,1.0,1.0,1.969929012443028,1.3251673241459307,0.06056836848497116,-0.060362406405079734,-1.5623503171516955,14.0,-0.07887993305481093,14.0,14.0,-0.11305535105645613,0.3786725301505625,0.5098818259755211,0.4632917689384526,-1.0430223735133992,-1.0903137773690494,7.0,7.0,1.6910370040091636,1.4151395635031296,1.0
1020,6.0,0.0,-1.6990796235006582,-1.5307544585012636,-0.27162508200634566,-1.381126289867386,-0.07304349421484056,6.0,1.530132315415871,6.0,6.0,1.3343110634191617,0.3786725301505625,0.5627672066595346,0.16786364051950947,0.3796641812335759,0.4694346842455708,1.0,7.0,-1.9949554244251935,-1.5826741347953988,0.0
1021,4.0,0.0,-0.13779935288632372,-0.4138345534065688,-0.27162508200634566,0.0,-3.226268732791878e-16,11.0,0.433078509640406,15.0,11.0,1.8909904536020914,1.8369231320557156,0.5627672066595346,-1.0138488731562632,0.11835440587187851,0.528293116759344,7.0,7.0,-0.15967049143904896,-0.36297542421315454,0.0
1022,8.0,4.0,-0.09096094476789385,-0.32900519352595936,-0.27162508200634566,0.04529870427190463,0.21755295904113073,3.0,1.968953837726057,3.0,7.0,3.338356868077709,1.0517112694914024,-1.0766795945448835,-1.0138488731562632,-1.6382279729483409,-1.7966149675341767,4.0,2.0,-0.48354430314248614,-0.18663344196030004,0.0
1023,6.0,4.0,-0.6530218421890542,-1.205575245625593,-0.13874770180981894,-0.9584818471594481,-1.126455637267738,13.0,2.115227678496119,6.0,13.0,1.5569828194923336,0.6030187765975091,1.25027715555171,2.0389084538394826,-0.8397814371209624,-0.7960216148002507,5.0,7.0,-1.0850242391631555,-1.7149306214850397,1.0
1024,5.0,2.0,-0.9808906990180645,-0.6824608596951666,-4.917450898201826e-17,0.0,-3.226268732791878e-16,2.0,-1.6878921815254928,0.0,12.0,-0.3357271071296281,-1.640443687871957,1.5675894396557908,0.7094818759542385,0.7425944247914752,0.8372998874565692,8.0,7.0,-1.2546724262459081,-0.6862690583433879,0.0
1025,9.0,4.0,-0.8559882773689177,-1.5731691384415685,-0.02801655164604664,0.0,-3.226268732791878e-16,9.0,0.21366774848531303,1.0,9.0,-0.3357271071296281,0.042153160480142574,0.4569964452915076,1.595766261211068,1.497489331391896,1.9408954970895649,7.0,7.0,-1.0387565517769501,-1.7443209518605154,1.0
1026,12.0,6.0,0.9394840338375668,0.5617030852204429,-0.1608939318425734,0.0,-3.226268732791878e-16,13.0,0.0,12.0,7.0,0.5549599171630598,3.070827487513922,-0.7593673104408025,-0.6199447019310056,0.0,-1.6728572664351237e-14,3.0,3.0,0.7811058187471259,0.5481248174265941,0.0
1027,11.0,0.0,5.546781773852894e-16,-0.03210243394382512,-4.917450898201826e-17,0.0,-3.226268732791878e-16,11.0,-1.1759337388302757,12.0,8.0,-0.3357271071296281,-0.8552318253076439,0.6156525873435481,0.9556719829700245,0.0,-1.6728572664351237e-14,7.0,7.0,0.14878075780231959,-0.11315761602161063,0.0
1028,12.0,1.0,0.45548714994712325,0.377906138812455,-0.27162508200634566,0.732095923672304,1.7795088952919786,15.0,1.237584633875747,12.0,12.0,2.1136622096752635,1.3882306391618222,-0.7593673104408025,-1.3092770015752062,-0.49136840330538245,-0.13386424902045335,4.0,2.0,0.1796258827264569,0.28361184404731266,0.0
1029,12.0,2.0,-0.16902495829861058,1.2261997376185523,-0.27162508200634566,0.6264348129953194,1.9248071219199647,15.0,0.21366774848531303,4.0,15.0,0.10961640501671584,-1.3039243182015372,-1.235335736596924,-1.8508952370099352,0.3361125520066181,0.027996440392372594,1.0,4.0,0.6423027565885101,1.1800169204993234,0.0
1030,4.0,0.0,0.5803895715962701,0.08100337923032128,0.06056836848497116,0.0,-3.226268732791878e-16,11.0,-0.07887993305481093,12.0,9.0,0.10961640501671584,0.6030187765975091,-0.9709088331768565,0.21710166192266667,0.0,-1.6728572664351237e-14,7.0,7.0,0.4263868821195516,-0.15724311158482387,1.0
1031,2.0,6.0,0.9707096392498534,2.343119642713247,-0.27162508200634566,0.8905875896877807,-3.226268732791878e-16,14.0,-0.3714276145949349,3.0,14.0,-0.3357271071296281,0.6030187765975091,0.08679878050341322,-1.7031811728004638,-0.5784716617592816,-0.7518777904149375,0.0,0.0,1.2129375676850422,2.605447943709898,0.0
1032,4.0,0.0,-0.3719913934784739,0.2506620989915406,-0.27162508200634566,0.0,-3.226268732791878e-16,5.0,-1.9804398630656168,11.0,5.0,-0.8924064973125581,-1.3039243182015372,1.6204748203398043,0.11862561911635228,0.7861460540184165,0.4105762517318144,7.0,7.0,-0.11340280405284381,0.342392504798264,0.0
1033,6.0,0.0,-1.9176588613866652,-1.4176486453271173,-0.27162508200634566,0.0,-3.226268732791878e-16,1.0,-1.4684814203703997,3.0,1.0,-1.5604217655320738,-1.0795780717545904,1.4089332976037503,0.11862561911635228,2.9201758861388547,2.956203457951934,7.0,7.0,-2.087490799197604,-1.332856326603855,0.0
1034,11.0,0.0,0.23690791206111636,0.13755628581739424,-0.27162508200634566,0.6264348129953194,-3.226268732791878e-16,9.0,0.433078509640406,9.0,8.0,0.6662957951996458,0.15432628370361587,-0.44205502633672167,-0.17680250930259087,-1.2752977293904417,-1.0755991692406228,7.0,7.0,0.19504844518852502,0.04848920104350631,0.0
1035,8.0,4.0,-1.0589547125487813,-1.4600633252674222,1.4336346305157472,-1.116973513174925,-0.5815872874127911,13.0,1.676406156185933,13.0,13.0,0.3322881610898878,1.3882306391618222,1.0916210134996696,0.9556719829700245,-2.5237777672296184,-1.6936127106350904,6.0,7.0,-1.1158693640872925,-1.685540291109564,1.0
